480.00,-77.00,-78.55,0
480.50,-77.00,-80.21,0
481.00,-77.00,-79.73,0
481.50,-77.00,-77.50,0
482.00,-77.00,-79.44,0
482.50,-77.00,-79.80,0
483.00,-77.00,-79.27,0
483.50,-77.00,-79.66,0
484.00,-77.00,-79.91,0
484.50,-77.00,-79.56,0
485.00,-77.00,-79.87,0
485.50,-77.00,-80.71,0
486.00,-77.00,-80.45,0
486.50,-77.00,-79.92,0
487.00,-77.00,-79.96,0
487.50,-77.00,-79.31,0
488.00,-77.00,-79.60,0
488.50,-77.00,-80.61,0
489.00,-77.00,-79.92,0
489.50,-77.00,-80.64,0
490.00,-77.00,-80.97,0
490.50,-77.00,-80.00,0
491.00,-77.00,-80.18,0
491.50,-77.00,-80.08,0
492.00,-77.00,-80.23,0
492.50,-77.00,-80.53,0
493.00,-77.00,-80.09,0
493.50,-77.00,-78.90,0
494.00,-77.00,-77.93,0
494.50,-77.00,-75.97,1
495.00,-77.00,-74.58,1
495.50,-77.00,-73.75,1
496.00,-77.00,-72.48,1
496.50,-77.00,-72.02,1
497.00,-77.00,-71.43,1
497.50,-77.00,-71.11,1
498.00,-77.00,-71.31,1
498.50,-77.00,-70.64,1
499.00,-77.00,-70.88,1
499.50,-77.00,-71.22,1
500.00,-77.00,-72.48,1
500.50,-77.00,-73.56,1
501.00,-77.00,-74.10,1
501.50,-77.00,-75.68,1
502.00,-77.00,-76.92,1
502.50,-77.00,-78.99,0
503.00,-77.00,-79.67,0
503.50,-77.00,-80.42,0
504.00,-77.00,-80.17,0
504.50,-77.00,-80.17,0
505.00,-77.00,-80.66,0
505.50,-77.00,-80.22,0
506.00,-77.00,-80.51,0
506.50,-77.00,-80.57,0
507.00,-77.00,-80.35,0
507.50,-77.00,-80.08,0
508.00,-77.00,-80.33,0
508.50,-77.00,-80.47,0
509.00,-77.00,-80.28,0
509.50,-77.00,-79.94,0
510.00,-77.00,-80.57,0
510.50,-77.00,-80.27,0
511.00,-77.00,-80.87,0
511.50,-77.00,-80.61,0
512.00,-77.00,-80.77,0
512.50,-77.00,-80.32,0
513.00,-77.00,-80.75,0
513.50,-77.00,-80.42,0
514.00,-77.00,-80.15,0
514.50,-77.00,-80.10,0
515.00,-77.00,-80.22,0
515.50,-77.00,-80.24,0
516.00,-77.00,-80.38,0
516.50,-77.00,-80.04,0
517.00,-77.00,-80.47,0
517.50,-77.00,-79.29,0
518.00,-77.00,-78.66,0
518.50,-77.00,-76.99,1
519.00,-77.00,-75.99,1
