655.00,-77.00,-80.79,0
656.00,-77.00,-80.98,0
657.00,-77.00,-81.19,0
658.00,-77.00,-80.98,0
659.00,-77.00,-80.80,0
660.00,-77.00,-81.19,0
661.00,-77.00,-80.62,0
662.00,-77.00,-80.99,0
663.00,-77.00,-80.97,0
664.00,-77.00,-81.86,0
665.00,-77.00,-80.92,0
666.00,-77.00,-81.20,0
667.00,-77.00,-81.17,0
668.00,-77.00,-81.26,0
669.00,-77.00,-81.36,0
670.00,-77.00,-80.80,0
671.00,-77.00,-80.73,0
672.00,-77.00,-81.78,0
673.00,-77.00,-80.93,0
674.00,-77.00,-81.29,0
675.00,-77.00,-80.85,0
676.00,-77.00,-80.78,0
677.00,-77.00,-81.53,0
678.00,-77.00,-80.36,0
679.00,-77.00,-80.55,0
680.00,-77.00,-81.55,0
681.00,-77.00,-80.80,0
682.00,-77.00,-80.67,0
683.00,-77.00,-80.88,0
684.00,-77.00,-81.08,0
685.00,-77.00,-81.33,0
686.00,-77.00,-81.17,0
687.00,-77.00,-81.14,0
688.00,-77.00,-80.57,0
689.00,-77.00,-81.02,0
690.00,-77.00,-80.90,0
691.00,-77.00,-81.51,0
692.00,-77.00,-80.78,0
693.00,-77.00,-80.44,0
694.00,-77.00,-78.55,0
695.00,-77.00,-76.72,1
696.00,-77.00,-76.42,1
697.00,-77.00,-75.38,1
698.00,-77.00,-76.31,1
699.00,-77.00,-77.03,1
700.00,-77.00,-77.52,0
701.00,-77.00,-77.49,0
702.00,-77.00,-79.12,0
703.00,-77.00,-82.00,0
704.00,-77.00,-81.19,0
705.00,-77.00,-80.75,0
706.00,-77.00,-80.74,0
707.00,-77.00,-81.16,0
708.00,-77.00,-80.95,0
709.00,-77.00,-80.85,0
710.00,-77.00,-81.76,0
711.00,-77.00,-80.90,0
712.00,-77.00,-81.28,0
713.00,-77.00,-81.60,0
714.00,-77.00,-81.45,0
715.00,-77.00,-81.00,0
716.00,-77.00,-81.34,0
717.00,-77.00,-81.09,0
718.00,-77.00,-79.47,0
719.00,-77.00,-77.40,0
720.00,-77.00,-77.81,0
721.00,-77.00,-78.15,0
722.00,-77.00,-78.05,0
723.00,-77.00,-78.24,0
724.00,-77.00,-78.75,0
725.00,-77.00,-78.54,0
726.00,-77.00,-79.32,0
727.00,-77.00,-81.02,0
728.00,-77.00,-81.04,0
729.00,-77.00,-81.04,0
730.00,-77.00,-81.65,0
731.00,-77.00,-81.18,0
732.00,-77.00,-81.46,0
733.00,-77.00,-81.35,0
734.00,-77.00,-82.24,0
735.00,-77.00,-81.39,0
736.00,-77.00,-81.80,0
737.00,-77.00,-81.16,0
738.00,-77.00,-80.88,0
739.00,-77.00,-81.25,0
740.00,-77.00,-81.51,0
741.00,-77.00,-81.21,0
742.00,-77.00,-80.80,0
743.00,-77.00,-80.98,0
744.00,-77.00,-81.02,0
745.00,-77.00,-81.67,0
746.00,-77.00,-81.70,0
747.00,-77.00,-81.78,0
748.00,-77.00,-80.68,0
749.00,-77.00,-81.66,0
750.00,-77.00,-80.73,0
751.00,-77.00,-80.88,0
752.00,-77.00,-80.48,0
753.00,-77.00,-80.84,0
754.00,-77.00,-80.97,0
755.00,-77.00,-81.08,0
756.00,-77.00,-80.67,0
757.00,-77.00,-81.63,0
758.00,-77.00,-79.24,0
759.00,-77.00,-78.72,0
760.00,-77.00,-77.59,0
761.00,-77.00,-77.54,0
762.00,-77.00,-76.49,1
763.00,-77.00,-75.35,1
764.00,-77.00,-76.35,1
765.00,-77.00,-78.57,0
766.00,-77.00,-80.10,0
767.00,-77.00,-80.43,0
768.00,-77.00,-81.71,0
769.00,-77.00,-81.68,0
770.00,-77.00,-81.39,0
771.00,-77.00,-81.48,0
772.00,-77.00,-81.96,0
773.00,-77.00,-81.42,0
774.00,-77.00,-81.38,0
775.00,-77.00,-81.18,0
776.00,-77.00,-81.32,0
777.00,-77.00,-81.29,0
778.00,-77.00,-81.41,0
779.00,-77.00,-81.56,0
780.00,-77.00,-82.19,0
781.00,-77.00,-82.31,0
782.00,-77.00,-81.61,0
783.00,-77.00,-81.65,0
784.00,-77.00,-81.46,0
785.00,-77.00,-81.27,0
786.00,-77.00,-80.31,0
787.00,-77.00,-81.71,0
