10,1,0.0938873,0.0938873,0,0
10,1,0.0938873,0.0938873,0,0
10,1,0.0938873,0.0938873,0,0
10,1,0.0938873,0.0938873,0,0
10,1,0.0938873,0.0938873,0,0
10,2,0.187775,0.0938873,0,0
10,2,0.187775,0.0938873,0,0
10,2,0.187775,0.0938873,0,0
10,2,0.187775,0.0938873,0,0
10,2,0.187775,0.0938873,0,0
10,3,0.281662,0.0938873,-6.20882e-10,nan
10,3,0.281662,0.0938873,-6.20882e-10,nan
10,3,0.281662,0.0938873,-6.20882e-10,nan
10,3,0.281662,0.0938873,-6.20882e-10,nan
10,3,0.281662,0.0938873,-6.20882e-10,nan
10,4,0.375549,0.0938873,0,0
10,4,0.375549,0.0938873,0,0
10,4,0.375549,0.0938873,0,0
10,4,0.375549,0.0938873,0,0
10,4,0.37551,0.0938774,-2.32831e-10,nan
10,5,0.469437,0.0938873,-7.45058e-10,nan
10,5,0.469437,0.0938873,-7.45058e-10,nan
10,5,0.469437,0.0938873,-7.45058e-10,nan
10,5,0.469437,0.0938873,-7.45058e-10,nan
10,5,0.469437,0.0938873,-7.45058e-10,nan
10,6,0.563324,0.0938873,-6.20882e-10,nan
10,6,0.563324,0.0938873,-6.20882e-10,nan
10,6,0.563324,0.0938873,-6.20882e-10,nan
10,6,0.563324,0.0938873,-6.20882e-10,nan
10,6,0.563324,0.0938873,-6.20882e-10,nan
10,7,0.657211,0.0938873,0,0
10,7,0.657211,0.0938873,0,0
10,7,0.657211,0.0938873,0,0
10,7,0.657211,0.0938873,0,0
10,7,0.657211,0.0938873,0,0
10,8,0.751099,0.0938873,0,0
10,8,0.751099,0.0938873,0,0
10,8,0.751059,0.0938824,3.49246e-10,1.86881e-05
10,8,0.751099,0.0938873,0,0
10,8,0.751059,0.0938824,3.49246e-10,1.86881e-05
10,9,0.844986,0.0938873,-4.13921e-10,nan
10,9,0.844986,0.0938873,-4.13921e-10,nan
10,9,0.844986,0.0938873,-4.13921e-10,nan
10,9,0.844986,0.0938873,-4.13921e-10,nan
10,9,0.844986,0.0938873,-4.13921e-10,nan
10,10,0.938873,0.0938873,-7.45058e-10,nan
10,10,0.938873,0.0938873,-7.45058e-10,nan
10,10,0.938873,0.0938873,-7.45058e-10,nan
10,10,0.938873,0.0938873,-7.45058e-10,nan
10,10,0.938873,0.0938873,-7.45058e-10,nan
10,11,1.03276,0.0938873,-3.38663e-10,nan
10,11,1.03276,0.0938873,-3.38663e-10,nan
10,11,1.03276,0.0938873,-3.38663e-10,nan
10,11,1.03276,0.0938873,-3.38663e-10,nan
10,11,1.03272,0.0938837,5.9266e-10,2.43446e-05
10,12,1.12661,0.093884,8.53712e-10,2.92184e-05
10,12,1.12665,0.0938873,-6.20882e-10,nan
10,12,1.12665,0.0938873,-6.20882e-10,nan
10,12,1.12661,0.093884,8.53712e-10,2.92184e-05
10,12,1.12665,0.0938873,-6.20882e-10,nan
10,13,1.2205,0.0938843,-7.16402e-11,nan
10,13,1.22054,0.0938873,-2.86561e-10,nan
10,13,1.22054,0.0938873,-2.86561e-10,nan
10,13,1.22054,0.0938873,-2.86561e-10,nan
10,13,1.22054,0.0938873,-2.86561e-10,nan
10,14,1.31438,0.0938845,1.99569e-10,1.41269e-05
10,14,1.31442,0.0938873,0,0
10,14,1.31442,0.0938873,0,0
10,14,1.31442,0.0938873,0,0
10,14,1.31442,0.0938873,0,0
10,15,1.40831,0.0938873,-2.48353e-10,nan
10,15,1.40831,0.0938873,-2.48353e-10,nan
10,15,1.40831,0.0938873,-2.48353e-10,nan
10,15,1.40831,0.0938873,-2.48353e-10,nan
10,15,1.40831,0.0938873,-2.48353e-10,nan
10,16,1.5022,0.0938873,0,0
10,16,1.50216,0.0938848,1.74623e-10,1.32145e-05
10,16,1.50216,0.0938848,1.74623e-10,1.32145e-05
10,16,1.5022,0.0938873,0,0
10,16,1.5022,0.0938873,0,0
