10,1,2.57669,2.57669,0,0
10,1,2.58142,2.58142,0,0
10,1,2.58701,2.58701,0,0
10,1,2.59218,2.59218,0,0
10,1,2.58314,2.58314,0,0
10,2,2.69246,1.34623,2.53916e-05,0.00503901
10,2,2.70449,1.35225,0.00234556,0.048431
10,2,2.70203,1.35101,0.00071609,0.0267599
10,2,2.69478,1.34739,0.00467795,0.0683955
10,2,2.71187,1.35593,0.00564313,0.0751208
10,3,2.75072,0.916906,0.0230007,0.15166
10,3,2.77543,0.925143,0.0323634,0.179898
10,3,2.71371,0.904571,0.00435267,0.0659748
10,3,2.77519,0.925064,0.00413173,0.0642786
10,3,2.73671,0.912237,0.0195796,0.139927
10,4,2.8317,0.707924,0.0723691,0.269015
10,4,2.80515,0.701286,0.0275733,0.166052
10,4,2.7564,0.689101,0.0579869,0.240805
10,4,2.75052,0.687631,0.163329,0.40414
10,4,2.79633,0.699082,0.00993498,0.0996744
10,5,2.86289,0.572578,0.067405,0.259625
10,5,2.86298,0.572596,0.0309673,0.175975
10,5,2.89008,0.578016,0.095506,0.309041
10,5,2.96785,0.59357,0.0670952,0.259027
10,5,2.91574,0.583148,0.0541039,0.232602
10,6,2.96422,0.494037,0.0206236,0.143609
10,6,2.99665,0.499442,0.0471258,0.217085
10,6,3.03987,0.506644,0.0225192,0.150064
10,6,2.96434,0.494056,0.03942,0.198545
10,6,2.96069,0.493449,0.0680909,0.260942
10,7,3.02728,0.432469,0.0307549,0.175371
10,7,2.8999,0.414271,0.0504619,0.224637
10,7,2.99345,0.427636,0.0528548,0.229902
10,7,2.97139,0.424484,0.0331811,0.182157
10,7,2.98189,0.425984,0.0516391,0.227242
10,8,3.08144,0.38518,0.021442,0.146431
10,8,3.04255,0.380318,0.0384514,0.19609
10,8,3.14642,0.393303,0.0201568,0.141975
10,8,3.01963,0.377454,0.0258875,0.160896
10,8,3.04564,0.380704,0.0300139,0.173245
10,9,3.15266,0.350296,0.0167374,0.129373
10,9,3.09444,0.343827,0.0244496,0.156364
10,9,3.12291,0.34699,0.0205709,0.143426
10,9,3.08291,0.342546,0.0271412,0.164746
10,9,3.11229,0.34581,0.00952411,0.0975916
10,10,3.11192,0.311192,0.0244352,0.156318
10,10,3.13794,0.313794,0.00766567,0.0875538
10,10,3.14153,0.314153,0.0153415,0.123861
10,10,3.15768,0.315768,0.00814091,0.090227
10,10,3.17742,0.317742,0.0195781,0.139922
10,11,3.15911,0.287192,0.0146665,0.121105
10,11,3.08421,0.280383,0.0232469,0.152469
10,11,3.15821,0.28711,0.00886541,0.0941563
10,11,3.15148,0.286498,0.0156173,0.124969
10,11,3.13309,0.284826,0.0139771,0.118225
10,12,3.10132,0.258443,0.0206693,0.143768
10,12,3.15112,0.262593,0.014273,0.11947
10,12,3.15829,0.263191,0.00662032,0.0813654
10,12,3.13586,0.261322,0.022324,0.149412
10,12,3.13586,0.261322,0.0133476,0.115532
10,13,3.17049,0.243884,0.0175897,0.132626
10,13,3.14357,0.241813,0.0111517,0.105602
10,13,3.17139,0.243953,0.0150435,0.122652
10,13,3.12563,0.240433,0.0142823,0.119509
10,13,3.15927,0.243021,0.0118934,0.109057
10,14,3.16474,0.226053,0.0148293,0.121776
10,14,3.14052,0.224323,0.0122963,0.110889
10,14,3.16609,0.226149,0.00948813,0.097407
10,14,3.15352,0.225252,0.0139499,0.11811
10,14,3.14366,0.224547,0.0135005,0.116191
10,15,3.13791,0.209194,0.0101805,0.100899
10,15,3.18322,0.212214,0.0109898,0.104832
10,15,3.16303,0.210869,0.00872212,0.0933923
10,15,3.14015,0.209343,0.00757801,0.0870518
10,15,3.16752,0.211168,0.0131368,0.114616
10,16,3.1519,0.196993,0.0101132,0.100564
10,16,3.13216,0.19576,0.0113045,0.106323
10,16,3.14875,0.196797,0.00841533,0.0917351
10,16,3.1972,0.199825,0.00892341,0.0944638
10,16,3.11331,0.194582,0.00951741,0.0975572
10,17,3.13807,0.184592,0.01052,0.102567
10,17,3.17127,0.186545,0.004115,0.0641483
10,17,3.13448,0.184381,0.00837179,0.0914975
10,17,3.16274,0.186044,0.0111167,0.105436
10,17,3.14794,0.185173,0.00797263,0.0892896
10,18,3.14713,0.17484,0.00873014,0.0934352
10,18,3.17404,0.176336,0.00893056,0.0945016
10,18,3.13546,0.174192,0.0055827,0.0747175
10,18,3.1373,0.174294,0.00618521,0.0786461
10,18,3.13098,0.173943,0.00902985,0.0950255
10,19,3.11446,0.163919,0.00792128,0.0890016
10,19,3.13644,0.165076,0.00745294,0.0863304
10,19,3.13375,0.164934,0.00741192,0.0860925
10,19,3.14093,0.165312,0.00658891,0.0811721
10,19,3.12926,0.164698,0.00900082,0.0948726
10,20,3.13383,0.156692,0.00645041,0.0803144
10,20,3.1437,0.157185,0.00519583,0.0720821
10,20,3.14505,0.157252,0.00533215,0.0730216
10,20,3.15626,0.157813,0.00703358,0.0838664
10,20,3.15133,0.157566,0.00734407,0.0856975
10,21,3.12719,0.148914,0.00496272,0.0704465
10,21,3.13122,0.149106,0.00735965,0.0857884
10,21,3.17209,0.151052,0.00671726,0.0819589
10,21,3.17025,0.150964,0.00582409,0.0763157
10,21,3.1402,0.149533,0.00851684,0.0922867
10,22,3.13848,0.142658,0.00517858,0.0719624
10,22,3.14701,0.143046,0.00546466,0.0739234
10,22,3.17168,0.144167,0.00505633,0.0711079
10,22,3.17213,0.144188,0.00638098,0.079881
10,22,3.1183,0.141741,0.00531948,0.0729348
10,23,3.11255,0.135328,0.00376469,0.0613571
10,23,3.11299,0.135348,0.00501118,0.0707897
10,23,3.12556,0.135894,0.00610493,0.0781341
10,23,3.12645,0.135933,0.00529023,0.072734
10,23,3.17221,0.137922,0.00685594,0.0828006
10,24,3.16516,0.131882,0.00590974,0.0768748
10,24,3.14048,0.130854,0.00484387,0.0695979
10,24,3.16781,0.131992,0.00500718,0.0707614
10,24,3.14627,0.131095,0.00541932,0.073616
10,24,3.18665,0.132777,0.00576709,0.0759414
10,25,3.14546,0.125818,0.00438538,0.0662222
10,25,3.15981,0.126393,0.00585128,0.0764936
10,25,3.13604,0.125442,0.00682027,0.0825849
10,25,3.15084,0.126034,0.0059317,0.0770175
10,25,3.13783,0.125513,0.00454048,0.0673831
10,26,3.12805,0.120309,0.0047141,0.0686593
10,26,3.11683,0.119878,0.00386123,0.0621388
10,26,3.12535,0.120206,0.00606186,0.0778579
10,26,3.13747,0.120672,0.00597668,0.077309
10,26,3.13882,0.120724,0.00509167,0.071356
10,27,3.10794,0.115109,0.00495454,0.0703885
10,27,3.15146,0.116721,0.00397696,0.0630631
10,27,3.10615,0.115043,0.00548057,0.0740309
10,27,3.1537,0.116804,0.00425574,0.065236
10,27,3.10529,0.115011,0.00504614,0.0710362
10,28,3.19505,0.114109,0.00433345,0.0658289
10,28,3.14301,0.112251,0.00610452,0.0781314
10,28,3.14885,0.112459,0.00433768,0.0658611
10,28,3.12372,0.111562,0.00407212,0.0638131
10,28,3.14212,0.112218,0.00355772,0.0596467
10,29,3.16553,0.109156,0.00421802,0.0649463
10,29,3.12022,0.107594,0.00392037,0.0626129
10,29,3.11932,0.107563,0.00483885,0.0695618
10,29,3.15925,0.10894,0.00420572,0.0648515
10,29,3.1099,0.107238,0.00529346,0.0727561
10,30,3.11895,0.103965,0.00344767,0.0587168
10,30,3.11312,0.103771,0.00457515,0.0676399
10,30,3.14946,0.104982,0.00406021,0.0637198
10,30,3.14497,0.104832,0.00440662,0.0663824
10,30,3.15709,0.105236,0.00360667,0.0600555
10,31,3.12756,0.100889,0.00339002,0.0582239
10,31,3.14954,0.101598,0.00345788,0.0588038
10,31,3.12666,0.10086,0.00470358,0.0685827
10,31,3.15762,0.101859,0.00372772,0.0610551
10,31,3.13294,0.101063,0.00390134,0.0624607
10,32,3.1263,0.0976968,0.00491422,0.0701015
10,32,3.13033,0.097823,0.00355367,0.0596127
10,32,3.1245,0.0976407,0.00383666,0.0619408
10,32,3.13213,0.097879,0.00319792,0.0565501
10,32,3.13662,0.0980192,0.00470669,0.0686053
10,33,3.14836,0.0954049,0.00360312,0.060026
10,33,3.13535,0.0950107,0.00420791,0.0648684
10,33,3.12283,0.0946313,0.00464412,0.0681478
10,33,3.12144,0.0945892,0.00468291,0.0684318
10,33,3.12324,0.0946436,0.004104,0.0640625
10,34,3.12691,0.091968,0.00370384,0.0608592
10,34,3.13185,0.0921131,0.00442503,0.0665209
10,34,3.13364,0.0921659,0.00320521,0.0566146
10,34,3.13678,0.0922582,0.00445831,0.0667706
10,34,3.09506,0.0910312,0.00303653,0.0551047
10,35,3.13507,0.0895734,0.00356174,0.0596803
10,35,3.13955,0.0897015,0.00421373,0.0649132
10,35,3.12206,0.0892017,0.00373834,0.061142
10,35,3.13825,0.0896643,0.0032384,0.056907
10,35,3.13238,0.0894965,0.00380205,0.0616608
10,36,3.12932,0.0869255,0.00346128,0.0588327
10,36,3.09792,0.0860532,0.00384944,0.0620438
10,36,3.14457,0.0873492,0.00302095,0.0549632
10,36,3.14098,0.0872495,0.00319481,0.0565227
10,36,3.07818,0.0855049,0.00398917,0.0631599
10,37,3.11684,0.084239,0.00388044,0.0622932
10,37,3.1294,0.0845784,0.00316747,0.0562803
10,37,3.11549,0.0842025,0.0033862,0.058191
10,37,3.11011,0.084057,0.00305633,0.055284
10,37,3.16125,0.0854392,0.00398291,0.0631103
10,38,3.12903,0.082343,0.00322841,0.0568191
10,38,3.15236,0.0829569,0.00295349,0.054346
10,38,3.13262,0.0824375,0.00386358,0.0621577
10,38,3.10974,0.0818354,0.00313049,0.0559508
10,38,3.14249,0.0826972,0.00298405,0.0546264
10,39,3.10893,0.0797162,0.00365902,0.0604899
10,39,3.11566,0.0798887,0.0027,0.0519616
10,39,3.09368,0.079325,0.00255334,0.0505306
10,39,3.14572,0.0806594,0.00289187,0.0537761
10,39,3.09054,0.0792445,0.00312888,0.0559364
