10,1,2.58056,2.58056,0,0
10,1,2.58314,2.58314,0,0
10,1,2.57712,2.57712,0,0
10,1,2.59306,2.59306,0,0
10,1,2.58617,2.58617,0,0
10,2,2.69149,1.34574,6.30021e-05,0.00793739
10,2,2.71247,1.35623,0.000147879,0.0121606
10,2,2.71413,1.35706,2.35438e-05,0.0048522
10,2,2.72169,1.36085,0.000273287,0.0165314
10,2,2.68871,1.34435,2.90871e-05,0.00539324
10,3,2.76847,0.922824,0.0107947,0.103898
10,3,2.76668,0.922226,0.244446,0.494415
10,3,2.7569,0.918966,0.0634423,0.251878
10,3,2.81936,0.939786,0.00333456,0.0577457
10,3,2.81721,0.939071,0.124338,0.352616
10,4,2.79603,0.699007,0.0223979,0.149659
10,4,2.8269,0.706725,0.0342861,0.185165
10,4,2.91792,0.729479,0.0943555,0.307173
10,4,2.82504,0.70626,0.0501183,0.223871
10,4,2.83738,0.709345,0.0633605,0.251715
10,5,2.88513,0.577027,0.0434907,0.208544
10,5,2.91381,0.582762,0.0508418,0.225481
10,5,2.90798,0.581596,0.0741929,0.272384
10,5,3.01513,0.603027,0.0558652,0.236358
10,5,2.92497,0.584995,0.0128298,0.113269
10,6,2.92098,0.48683,0.0186198,0.136454
10,6,2.97875,0.496458,0.011427,0.106897
10,6,2.92854,0.48809,0.0234404,0.153103
10,6,2.92677,0.487794,0.0195682,0.139886
10,6,2.88567,0.480944,0.0533096,0.230889
10,7,3.04745,0.43535,0.0413981,0.203465
10,7,3.00616,0.429451,0.044724,0.21148
10,7,2.90135,0.414479,0.0382948,0.195691
10,7,2.93455,0.419222,0.027859,0.16691
10,7,3.05935,0.43705,0.0335275,0.183105
10,8,3.13733,0.392166,0.0163812,0.127989
10,8,3.0741,0.384262,0.0181313,0.134653
10,8,3.06454,0.383068,0.031314,0.176958
10,8,3.04977,0.381221,0.025045,0.158256
10,8,2.94586,0.368232,0.00954437,0.0976953
10,9,3.11543,0.346159,0.0194774,0.139562
10,9,3.13562,0.348402,0.0218914,0.147957
10,9,3.13113,0.347903,0.0218163,0.147703
10,9,3.09841,0.344267,0.0288905,0.169972
10,9,3.0265,0.336277,0.0244101,0.156237
10,10,3.05305,0.305305,0.0381215,0.195247
10,10,3.10475,0.310475,0.011438,0.106949
10,10,3.10789,0.310789,0.0123042,0.110924
10,10,3.15678,0.315678,0.0166109,0.128883
10,10,3.12897,0.312897,0.0215374,0.146756
10,11,3.1313,0.284663,0.0181806,0.134836
10,11,3.17571,0.288701,0.0140198,0.118405
10,11,3.10508,0.28228,0.0194456,0.139448
10,11,3.07881,0.279892,0.0103773,0.101869
